DonorId,Donor Name,Donations Value,Donation Events,Donation Mean
22318.0,Mr John S Agnew,8000.0,1,8000.0
22319.0,Mr John S Agnew,1100.0,1,1100.0
22320.0,Mr John S Agnew,800.0,1,800.0
22321.0,Mr Derek Clark,500.0,1,500.0
22322.0,Mr Alan Wood,300.0,1,300.0
22324.0,Mr Godfrey Bloom,500.0,1,500.0
22325.0,Mr Derek Clark,500.0,1,500.0
22326.0,Mr Thomas Gordon Roddick,30000.0,1,30000.0
22327.0,Mr Noel Gillian Kirkby,24012.24,1,24012.24
22328.0,Ms Mischa Borris,500.0,1,500.0
22329.0,Mr Richard Reed,5000.0,1,5000.0
22330.0,Mr Adam Ramsey,2000.0,1,2000.0
22331.0,Mr Roger Ross,1950.0,1,1950.0
22332.0,Mr Rupert Read,300.0,1,300.0
22333.0,Ms Deborah Glass,900.0,1,900.0
22335.0,Mr Martin Stanley,2500.0,1,2500.0
22336.0,Ms Caroline Lucas,225.0,1,225.0
22337.0,Ms Caroline Lucas,225.0,1,225.0
22338.0,Ms Caroline Lucas,225.0,1,225.0
22339.0,Ms Anne Power,6000.0,1,6000.0
22340.0,Mrs Jean Lambert,500.0,1,500.0
22341.0,Mrs Jean Lambert,375.0,1,375.0
22343.0,Mrs Jean Lambert,310.0,1,310.0
22344.0,Mrs Jean Lambert,310.0,1,310.0
22345.0,Mrs Jean Lambert,500.0,1,500.0
22346.0,Mrs Caroline Lucas,225.0,1,225.0
22347.0,Mr Geraint Williams,12500.0,1,12500.0
22349.0,Mr Huw Evans,250.0,1,250.0
22350.0,Mr Huw Evans,250.0,1,250.0
22361.0,Mr Peter Giles,500.0,1,500.0
22362.0,Mr Peter Giles,500.0,1,500.0
22363.0,Mr Peter Giles,500.0,1,500.0
22364.0,Mr Alan Craig,638.41,1,638.41
22365.0,Mr Alan Craig,638.41,1,638.41
22366.0,Mr Alan Craig,638.41,1,638.41
22367.0,Cardiff Centre For Trade Union Studies,1500.0,1,1500.0
22369.0,Welsh Committee: Cpb,975.0,1,975.0
22370.0,Solidarity - Scotland'S Socialist Movement,506.0,1,506.0
22371.0,Mr Stuart Cullimore,5000.0,1,5000.0
22372.0,Mr Stuart Cullimore,954.0,1,954.0
22373.0,Mr Patrick Harvie,6147.0,1,6147.0
22374.0,Mr Robin Harper,5400.0,1,5400.0
22375.0,Mr Charles Hancock,8700.0,1,8700.0
22376.0,Mrs Eileen Sheridan-Price,5105.0,1,5105.0
22377.0,Mr William Philip Seymour Richards,20000.0,1,20000.0
22414.0,Mr Stewart Stevenson,5000.0,1,5000.0
22415.0,Mr Colin Beattie,658.95,1,658.95
22416.0,Mr George Kerevan,2000.0,1,2000.0
22417.0,Mr Kenneth Macaskill,1500.0,1,1500.0
22418.0,Mr Graeme Douglas,1048.0,1,1048.0
22419.0,Mr William Samuel,10000.0,1,10000.0
22421.0,Mr Colin Beattie,903.9,1,903.9
22423.0,Mr Michael I Brehme,75000.0,2,37500.0
22425.0,Mr Charles Brand,25000.0,1,25000.0
22426.0,Mr Brian Roper,20000.0,1,20000.0
22427.0,Mr Neil Sherlock,20000.0,1,20000.0
22429.0,Mrs Susan Kramer,15000.0,1,15000.0
22430.0,Mr Richard Duncalf,11700.0,1,11700.0
22431.0,Mr Christopher Butler,10717.06,1,10717.06
22432.0,Mr Giles Wilkes,10250.0,1,10250.0
22433.0,Mr Richard Brindle,35000.0,2,17500.0
22438.0,Oldham Lib Dem Council Group,8250.0,1,8250.0
22439.0,Mr Keith Angus,7247.0,1,7247.0
22441.0,Mr R Elwyn Watkins,6400.0,1,6400.0
22442.0,Professor Frank Harris,6020.0,1,6020.0
22443.0,Cllr Michael Berridge,6000.0,1,6000.0
22445.0,Mr Paul Strasburger,5000.0,1,5000.0
22446.0,Mr Philip Young,5000.0,1,5000.0
22447.0,Lenham Sports Cars Limited,5000.0,1,5000.0
22452.0,Miss Marian Williams,4000.0,1,4000.0
22453.0,Mrs Susan Younger-Ross,4000.0,1,4000.0
22454.0,Mr C Neil Phoenix,3900.0,1,3900.0
22455.0,Mr Anthony Bunker,3750.0,1,3750.0
22456.0,Mr Duncan Greenland,3750.0,1,3750.0
22457.0,Lewisham Lib Dem Council Group,3671.27,1,3671.27
22458.0,Mrs P Gail Bones,3662.0,1,3662.0
22460.0,Mr Anthony Diggle,3500.0,1,3500.0
22461.0,Mr Nick Harvey,4375.0,2,2187.5
22462.0,Mr William Barritt,3000.0,1,3000.0
22463.0,Mr Ian  Montrose,13000.0,2,6500.0
22464.0,Miss R Margaret Thomas,3000.0,1,3000.0
22465.0,North Devon Lib Dem Council Group,3000.0,1,3000.0
22467.0,Mid Sussex Lib Dem Council Group,3000.0,1,3000.0
22468.0,Richmond-U-Thames Lib Dem Council Group,3000.0,1,3000.0
22469.0,Passage Properties Limited,3000.0,1,3000.0
22469.0,Sep Properties Limited,5000.0,1,5000.0
22470.0,Mr Keith A  Angus,20564.37,2,10282.185
22472.0,Dr J Vincent Cable Mp,2776.11,1,2776.11
22473.0,Southwark Lib Dem Council Group,2765.08,1,2765.08
22474.0,Mrs Jackie Porter,2750.0,1,2750.0
22475.0,Hertfordshire Cc Lib Dem Group,2684.0,1,2684.0
22476.0,Mr Chris Bones,2500.0,1,2500.0
22477.0,Mr Mark Jewell,2500.0,1,2500.0
22478.0,Mr Nick Moore,2500.0,1,2500.0
22479.0,Mr Andreas Utermann,2500.0,1,2500.0
22481.0,Mr Dominic Mathon,2468.0,1,2468.0
22482.0,Hull Lib Dem Council Group,2466.46,1,2466.46
22483.0,Mrs Theresa Hall,2400.0,1,2400.0
22484.0,Mrs Judith Walker,3007.0,2,1503.5
22485.0,Miss Janet Grauberg,2300.0,1,2300.0
22486.0,Cllr Julie Wassell,2300.0,1,2300.0
22487.0,Cllr Joe Harris,3545.9,2,1772.95
22488.0,East Of England Regional Assembly Lib Dem Group,2219.5,1,2219.5
22489.0,Newport Lib Dem Council Group,2200.0,1,2200.0
22490.0,Mr David Callaghan,2190.0,1,2190.0
22491.0,Cllr Helen Chuah,2130.0,1,2130.0
22492.0,Mr Charles West,5100.0,2,2550.0
22493.0,Merthyr Tydfill Lib Dem Council Group,4829.3,2,2414.65
22494.0,Mr Dan Marks,4564.0,2,2282.0
22495.0,Mr Christopher Davies Mep,2000.0,1,2000.0
22496.0,Mrs Gillian Donald,2000.0,1,2000.0
22497.0,Dr Muhammad Ali Farmer,2000.0,1,2000.0
22498.0,Cllr Rev Charles Royden,2000.0,1,2000.0
22500.0,Sunstar Group Ltd,24100.0,3,8033.333333333333
22506.0,Mrs Sally Leach,1860.0,1,1860.0
22507.0,Mr John Barrett,1800.0,1,1800.0
22508.0,Mrs Kay Cooper-Joel,2028.85,2,1014.425
22509.0,Mrs Margaret Smith,1800.0,1,1800.0
22510.0,Mr Peter  Boizot,6700.0,2,3350.0
22512.0,Hertfordshire Lib Dem Council Group,3750.0,1,3750.0
22512.0,Staffordshire Lib Dem Council Group,6690.0,2,3345.0
22513.0,Mr Mick Bates,1660.0,1,1660.0
22514.0,Mr Peter Black,1660.0,1,1660.0
22517.0,Mrs Jenny Randerson,1660.0,1,1660.0
22518.0,Mrs Kirsty Rees,1660.0,1,1660.0
22520.0,Ms Jane L Mactaggart,1600.0,1,1600.0
22521.0,Mr Roger Whyborn,2565.0,2,1282.5
22523.0,Mr Mark Bennett,1500.0,1,1500.0
22524.0,Cllr Barrie Cooper,1500.0,1,1500.0
22525.0,Mr Peter Dunphy,1500.0,1,1500.0
22526.0,Mrs Joyce Wainwright,1500.0,1,1500.0
22527.0,Mr Robert Wright,1500.0,1,1500.0
22530.0,Cllr Mike Hogg,1480.0,1,1480.0
22531.0,Mr James Kempton,1470.0,1,1470.0
22532.0,Mr Benedict Prescott,1461.0,1,1461.0
22533.0,Cllr Dr Brian Axcell,1450.0,1,1450.0
22534.0,Mr Phil Willis,1450.0,1,1450.0
22535.0,Dr Dave Radcliffe,1440.0,1,1440.0
22536.0,Mr Malcolm Mildren,3410.0,2,1705.0
22537.0,Ms Sal Brinton,1400.0,1,1400.0
22538.0,Ms Joanna Kenny,1395.16,1,1395.16
22539.0,Cllr David Cannon,1360.0,1,1360.0
22540.0,Cllr Elizabeth Howell,1360.0,1,1360.0
22541.0,Cllr Jon Aylwin,1356.52,1,1356.52
22542.0,Mr Andy Wylie,1350.0,1,1350.0
22543.0,Mr Ian Wright,1336.52,1,1336.52
22544.0,Mr Simon Wheeler,2952.0,2,1476.0
22545.0,Cllr Elizabeth Knowles,1320.0,1,1320.0
22546.0,Cllr Robin T Lawrence,1320.0,1,1320.0
22547.0,Mr Dave Mccobb,1320.0,1,1320.0
22548.0,Cllr Keith Morgan,1320.0,1,1320.0
22549.0,Dr Dermot Roaf,1320.0,1,1320.0
22550.0,Cllr Marian Huscroft,1317.78,1,1317.78
22551.0,Mr Ross Finnie,1308.52,1,1308.52
22552.0,Mr Rodney Berman,1307.61,1,1307.61
22553.0,Kirklees Lib Dem Council Group,1307.0,1,1307.0
22554.0,Mrs Anne Turrell,1278.0,1,1278.0
22555.0,Cllr Linda Barton,1260.0,1,1260.0
22556.0,Ms Sylvia Emmott,4460.0,3,1486.6666666666667
22557.0,Cllr Rev Dr George Grubb,1260.0,1,1260.0
22558.0,Cllr Brian Hoare,1260.0,1,1260.0
22559.0,Mrs Jennifer Pearson,1260.0,1,1260.0
22560.0,Mr Matthew Sanders,2820.0,2,1410.0
22561.0,Mr Paul Harrod,1250.0,1,1250.0
22562.0,Cllr Robert Timmis,1245.0,1,1245.0
22563.0,Mrs Patricia Hutton,1240.0,1,1240.0
22564.0,Cllr David Rogers,1230.0,1,1230.0
22565.0,Mr Jim Hume,1225.0,1,1225.0
22566.0,Mr Liam Mcarthur,1220.0,1,1220.0
22567.0,Mr John Russell,1220.0,1,1220.0
22568.0,Cllr Roy Smith,1220.0,1,1220.0
22569.0,Cllr Mary Blandon,1215.0,1,1215.0
22570.0,Mr Simon Pickard,1212.0,1,1212.0
22572.0,Cllr Ron Aitken,1200.0,1,1200.0
22573.0,Mr Daniel Alexander,1200.0,1,1200.0
22575.0,Cllr Alan Armitage,1200.0,1,1200.0
22576.0,Mr Robert Brass,1200.0,1,1200.0
22577.0,Cllr Ronald Beadle,1200.0,1,1200.0
22578.0,Mrs Lynne Beaumont,1200.0,1,1200.0
22579.0,Mrs Paula Belford,1200.0,1,1200.0
22581.0,Cllr Anthony Brett-Young,1200.0,1,1200.0
22582.0,Mr Darren Briddock,1200.0,1,1200.0
22583.0,Mrs Annette Brooke,1200.0,1,1200.0
22584.0,Mr Hugo Brunner,1200.0,1,1200.0
22585.0,Mrs Patricia Burfoot,1200.0,1,1200.0
22586.0,Mr Terry J Cann,1200.0,1,1200.0
22587.0,Mr Peter Carroll,1200.0,1,1200.0
22589.0,Mr Adrian Darby,1200.0,1,1200.0
22590.0,Mr Stephen Dering,1200.0,1,1200.0
22591.0,Mr Peter Dunphy,1200.0,1,1200.0
22592.0,Mr Michael Evemy,1200.0,1,1200.0
22594.0,Cllr David Faulkner,1200.0,1,1200.0
22595.0,Ms Lynne Featherstone,1200.0,1,1200.0
22596.0,Mr Greg Foxsmith,1200.0,1,1200.0
22597.0,Ms Michelle Gent,1200.0,1,1200.0
22598.0,Lord Na Goodhart,1200.0,1,1200.0
22599.0,Mr Donald Gorrie,1200.0,1,1200.0
22600.0,Mrs Barbara Grant-Adamson,1200.0,1,1200.0
22601.0,Mr John Harrod,1200.0,1,1200.0
22602.0,Mr Andrew Horsler,1200.0,1,1200.0
22603.0,Mr Martin Horwood,1200.0,1,1200.0
22604.0,Cllr Francesca Jump,1200.0,1,1200.0
22606.0,Mr John Leech,1200.0,1,1200.0
22607.0,Mr E John Lloyd,1200.0,1,1200.0
22608.0,Mr Denis Loretto,1200.0,1,1200.0
22609.0,Mr Keith Lynch,1200.0,1,1200.0
22611.0,Mrs Alison Mcinnes,1200.0,1,1200.0
22613.0,Marquess Bath,1200.0,1,1200.0
22614.0,Cllr Jackie Pearcey,1200.0,1,1200.0
22615.0,Mr John Rainbow,1200.0,1,1200.0
22616.0,Cllr Simon Reed,1200.0,1,1200.0
22617.0,Mr William Rennie,1200.0,1,1200.0
22618.0,Mr William Rennie,1200.0,1,1200.0
22619.0,Cllr Roger Roberts,1200.0,1,1200.0
22620.0,Mr Peter Rothery,1200.0,1,1200.0
22621.0,Mr Raymond Russell,1200.0,1,1200.0
22622.0,Mr Adrian  Slade,4200.0,2,2100.0
22622.0,Mr Adrian Slade,3200.0,2,1600.0
22623.0,Mr John Savage,1200.0,1,1200.0
22624.0,Mrs Rosie Sharpley,1200.0,1,1200.0
22625.0,Mrs Jill Shortland,1200.0,1,1200.0
22626.0,Mr Scott Simpson,1200.0,1,1200.0
22627.0,Sir Robert Smith,1200.0,1,1200.0
22628.0,Cllr Henry Spyvee,1200.0,1,1200.0
22629.0,Mr Paul Strasburger,1200.0,1,1200.0
22630.0,Mr Peter Symons,1200.0,1,1200.0
22631.0,Mr John E Thorpe,1001250.0,2,500625.0
22632.0,Lord Na Tope,1200.0,1,1200.0
22633.0,Mr Ian Walkington,1200.0,1,1200.0
22635.0,Mr David Ward,1200.0,1,1200.0
22636.0,Mr Robert Woodthorpe-Browne,1200.0,1,1200.0
22637.0,Taunton Deane Lib Dem Council Group,1200.0,1,1200.0
22639.0,Cllr John Rawson,1190.0,1,1190.0
22640.0,Mr Kevin Smith,1176.0,1,1176.0
22641.0,Mr Adam Symons,1173.84,1,1173.84
22642.0,Mr John Brennan,1170.0,1,1170.0
22643.0,Cllr Dr Jo Crotty,1170.0,1,1170.0
22644.0,Mr Paul Holmes,1162.32,1,1162.32
22645.0,South Cambs Lib Dem Council Group,1152.0,1,1152.0
22646.0,Dr Thomas Rippeth,1150.0,1,1150.0
22647.0,Mr David Simmons,1150.0,1,1150.0
22649.0,Mrs Mary Done,1140.0,1,1140.0
22650.0,Mr Denis Healey,2842.5,2,1421.25
22651.0,Mr Gerard F Keating,1140.0,1,1140.0
22653.0,Mid Devon Lib Dem Council Group,1140.0,1,1140.0
22654.0,Mr Alan Forsyth,1125.0,1,1125.0
22655.0,Mrs Jennifer Forsyth,1125.0,1,1125.0
22657.0,Mr Trevor Beswick,1116.0,1,1116.0
22658.0,Mr Paul Chaundy,1106.52,1,1106.52
22659.0,Ms Elizabeth Parkin,11106.52,3,3702.1733333333336
22660.0,Ms Jennifer Lardge,5100.0,2,2550.0
22661.0,Cllr John Pantall,1100.0,1,1100.0
22662.0,Mr Owen  Temple,21295.0,11,1935.909090909091
22663.0,Cllr Barrie Cook,1092.0,1,1092.0
22664.0,Mr Asghar Ali,1086.96,1,1086.96
22665.0,Mr Richard Jerrett,1086.96,1,1086.96
22666.0,Cllr Ann Rowland-James,1086.96,1,1086.96
22667.0,Mr John Gilbert,1080.0,1,1080.0
22668.0,Cllr Sheila Hobden,1080.0,1,1080.0
22669.0,Mr David S Mackay,1080.0,1,1080.0
22670.0,Cllr Jayne Mccoy,1080.0,1,1080.0
22671.0,Ms Marisha Ray,1080.0,1,1080.0
22672.0,Mr Terry Stacey,1080.0,1,1080.0
22673.0,Ms Micheala Tod,1080.0,1,1080.0
22674.0,Cllr Jyoti Vaja,1080.0,1,1080.0
22675.0,Ms Lucy Watt,1080.0,1,1080.0
22676.0,Mrs Ursula Wolley,1080.0,1,1080.0
22677.0,Eastleigh Lib Dem 200 Club,1080.0,1,1080.0
22678.0,Mr Anthony Rogers,1074.0,1,1074.0
22679.0,Cllr John Bryant,1060.0,1,1060.0
22680.0,Cllr Phrynette Dickens,1050.0,1,1050.0
22681.0,Mr Mike Mackrory,1050.0,1,1050.0
22682.0,Ms Monica Whyte,1050.0,1,1050.0
22683.0,Mr Alan Reid Mp,1046.44,1,1046.44
22684.0,Mr David Tutt,5135.0,3,1711.6666666666667
22686.0,Teignbridge Lib Dem Council Group,1041.0,1,1041.0
22687.0,Cllr Peter Chapman,1040.0,1,1040.0
22689.0,Mr Edmund Butcher,1032.0,1,1032.0
22690.0,Mr Richard Wilson,1024.8,1,1024.8
22691.0,Mr David Winskil,1024.8,1,1024.8
22692.0,Cllr Dr Chris Hall,1020.0,1,1020.0
22693.0,Mr Michael  Miles,5020.0,3,1673.3333333333333
22693.0,Mr Michael Lees,3600.0,2,1800.0
22695.0,Mrs Laura Sykes,1020.0,1,1020.0
22697.0,Cllr Michael Dolling,1010.0,1,1010.0
22699.0,Mr Duncan Greenland,1000.0,1,1000.0
22700.0,Mr Duncan Greenland,1000.0,1,1000.0
22701.0,Mr John Howson,1000.0,1,1000.0
22702.0,Mrs Patricia Hutton,1000.0,1,1000.0
22703.0,Ms Jane L Mactaggart,1000.0,1,1000.0
22704.0,Ms Jane L Mactaggart,1000.0,1,1000.0
22705.0,Mr John Parker,1000.0,1,1000.0
22708.0,Mr Tom Sharp,1000.0,1,1000.0
22709.0,Mr Jamie Sharpley,1000.0,1,1000.0
22710.0,Mr Ian Wright,1000.0,1,1000.0
22711.0,West Berks Lib Dem Council Group,1000.0,1,1000.0
22714.0,Mrs Judith Woodman,990.0,1,990.0
22715.0,Lord Na Goodhart,926.79,1,926.79
22716.0,Mr Christopher Butler,900.0,1,900.0
22717.0,Mr John Drage,900.0,1,900.0
22718.0,Dr Alun Griffiths,900.0,1,900.0
22719.0,Mr Colin Kinnear,855.0,1,855.0
22720.0,Mr Norman Baker,850.0,1,850.0
22721.0,Mr Jeremy Evans,840.0,1,840.0
22722.0,Mr Tim Farron,840.0,1,840.0
22723.0,Test Valley Lib Dem Council Group,814.26,1,814.26
22726.0,Mr Stuart Beadle,780.0,1,780.0
22727.0,Mr Tim Prater,780.0,1,780.0
22728.0,Mr Neil Sherlock,780.0,1,780.0
22729.0,Ms Jane L Mactaggart,770.0,1,770.0
22730.0,Mr Alan Beith,750.0,1,750.0
22731.0,Dr Alan Day,750.0,1,750.0
22732.0,Mrs Rachel Madden,750.0,1,750.0
22733.0,Mr Hugh Simpson-Wells,750.0,1,750.0
22735.0,Manchester Lib Dem Council Group,750.0,1,750.0
22736.0,Leeds Lib Dem Council Group,750.0,1,750.0
22737.0,North Norfolk Lib Dem Council Group,750.0,1,750.0
22738.0,Mr Robert Gorrie,714.96,1,714.96
22739.0,Cllr Ruth Polling,705.0,1,705.0
22740.0,Cllr Tom Smith-Hughes,699.0,1,699.0
22741.0,Cllr Kirsty Jerome,690.0,1,690.0
22742.0,Mr Keith Moffitt,690.0,1,690.0
22743.0,Mr Martin Pantling,690.0,1,690.0
22744.0,Mr Julian D Jones,5000.0,1,5000.0
22744.0,Mr Julian Jones,1095.0,2,547.5
22744.0,Mr Lila Jones,25000.0,1,25000.0
22744.0,Ms Elin Jones,3236.2,2,1618.1
22745.0,Miss Janet Grauberg,662.2,1,662.2
22746.0,Mrs Veronica Beadle,624.0,1,624.0
22747.0,Mrs Joyce Wainwright,600.0,1,600.0
22748.0,Dr Simon Wakefield,576.63,1,576.63
22749.0,Mr Alan Burtenshaw,575.0,1,575.0
22750.0,Mr Stephen Jordan,546.0,1,546.0
22751.0,Mr John Dixon,523.08,1,523.08
22753.0,Mr James King,480.0,1,480.0
22754.0,Ms Flick Rea,480.0,1,480.0
22755.0,Mr Colin Hay,456.0,1,456.0
22756.0,Professor Keith Branigan,420.0,1,420.0
22757.0,Mr John Hemming,360.0,1,360.0
22758.0,Mr Neil Sherlock,357.0,1,357.0
22759.0,Mrs Mary Taylor,300.0,1,300.0
22761.0,Ms Sarita Robinson,210.0,1,210.0
22762.0,Northampton Cc Lib Dem Cllr Group,1619.64,1,1619.64
22763.0,Mr Peter Rothery,1280.0,1,1280.0
22764.0,Mr Issan Ghazni,1140.0,1,1140.0
22765.0,Mr Paul Shannon,1750.0,1,1750.0
22766.0,Manchester Lib Dem Council Group,2880.0,1,2880.0
22768.0,Northampton Cc Lib Dem Cllr Group,2100.0,1,2100.0
22769.0,Mr Gregory Tysall,4000.0,2,2000.0
22770.0,Mr Paul Strasburger,5582.0,1,5582.0
22771.0,Mr Rupert Kyrle,1068.57,1,1068.57
22773.0,Dr Kate Whelan,1122.5,1,1122.5
22774.0,Mr Alan Reid Mp,1754.25,1,1754.25
22775.0,Mr Alan Reid Mp,2514.84,1,2514.84
22776.0,Mr Martin Newton,1286.56,1,1286.56
22778.0,Gateshead Lib Dem Council Group,960.0,1,960.0
22781.0,Mr Pete Pattisson,7241.3,1,7241.3
22782.0,Mr Alex Feakes,1098.56,1,1098.56
22783.0,Choice Communications Ltd,3500.0,2,1750.0
22784.0,Ms Wendy Helsby,1854.0,1,1854.0
22786.0,Mr Leigh Ibbotson,2355.21,1,2355.21
22787.0,Kcs Print Holdings Limited,4525.1900000000005,2,2262.5950000000003
22788.0,Mr J Brian Doherty,1111.84,1,1111.84
22789.0,Redcar & Cleveland Lib Demgroup,21811.6,10,2181.16
22789.0,Redcar And Cleveland Lib Dem Council Group,9743.0,5,1948.6
22791.0,Kirklees Lib Dem Council Group,3111.87,1,3111.87
22792.0,Professor Keith Branigan,1680.0,1,1680.0
22793.0,Cllr Dr David Sandford,1720.0,1,1720.0
22794.0,Mr Philip Middleton,1193.0,1,1193.0
22795.0,Mr David Bendix,1200.0,1,1200.0
22796.0,Mr David Bendix,1250.0,1,1250.0
22797.0,Mrs Paula Dolphin,600.0,1,600.0
22798.0,Cllr Anthony Pumblett,1365.0,1,1365.0
22799.0,Mrs Doreen Grimwood,2000.0,1,2000.0
22801.0,Huntingdonshire Lib Dem Council Group,3000.0,1,3000.0
22803.0,Mr Paul Harrod,750.0,1,750.0
22807.0,Alan Slomson,1140.0,1,1140.0
22808.0,Alexander Cunningham,1200.0,1,1200.0
22809.0,Andrew Holdup,1062.3600000000001,2,531.1800000000001
22811.0,Anne Campbell,4329.0,1,4329.0
22812.0,Anthony Belton,2000.0,1,2000.0
22813.0,Anthony Hewitt,2200.0,1,2200.0
22814.0,Mr Anwar Ansari,37305.0,7,5329.285714285715
22828.0,Robert Marshall-Andrews,3595.0,2,1797.5
22829.0,Bombardier Transportation (Uk) Ltd,1050.0,1,1050.0
22830.0,Bombardier Transportation (Uk) Ltd,4300.0,1,4300.0
22834.0,Carol Atack,5000.0,1,5000.0
22835.0,Caroline Needham,2334.0,1,2334.0
22836.0,Central Networks Plc - Sponsorship,12000.0,1,12000.0
22837.0,Charles Cochrane,1044.1,1,1044.1
22907.0,Darren Barrenger,1309.03,1,1309.03
22910.0,David Worton,5682.42,1,5682.42
22912.0,Donald Roy,1179.0,1,1179.0
22913.0,Springfield Properties Limited,52500.0,2,26250.0
22914.0,Elizabeth Mackenzie,1360.0,1,1360.0
22915.0,Enfield Labour Group,2400.0,1,2400.0
22918.0,Felix Dennis,3000.0,1,3000.0
22919.0,Fiona Mactaggart,1365.0,1,1365.0
22921.0,Frank Dobson,2000.0,1,2000.0
22924.0,Giles Wright,2000.0,1,2000.0
22960.0,H G Wells Centre (Bromley Labour Club),2000.0,1,2000.0
22962.0,Hamish Sandison,10000.0,1,10000.0
22963.0,Haringey Labour Group,34650.0,1,34650.0
22964.0,Hartlepool Labour Group,1500.0,1,1500.0
22965.0,Hebden Bridge Trades Club,5000.0,1,5000.0
22966.0,Hounslow Labour Group,4600.0,1,4600.0
22967.0,Howard Dawber,600.0,1,600.0
22968.0,Imran Khand,20000.0,1,20000.0
22970.0,Islington Labour Group,2885.0,1,2885.0
22971.0,Jane Moores,5000.0,1,5000.0
22972.0,Janet Dean Mp,1600.0,1,1600.0
22973.0,Janet Lloyd,2000.0,1,2000.0
22974.0,Ms Jenny Rathbone,5650.0,3,1883.3333333333333
22975.0,John Dover,2000.0,1,2000.0
22976.0,John Harris,5000.0,1,5000.0
22977.0,John Mills,3200.0,1,3200.0
22978.0,John Moores,5000.0,1,5000.0
22979.0,Jules Pipe,504.57,1,504.57
22980.0,June Evans,1810.0,1,1810.0
22981.0,Kerzner International Marketing (Uk) Ltd - Sponsorship,9000.0,1,9000.0
22982.0,Lambeth Labour Group,25000.0,1,25000.0
22983.0,Leeds Labour Group,2500.0,1,2500.0
22984.0,Lincoln City Labour Group,1680.0,1,1680.0
22985.0,Lord David Sainsbury,1000000.0,1,1000000.0
22986.0,Maqbool Rasul,1500.0,1,1500.0
22987.0,Madhus Limited,23911.25,3,7970.416666666667
22988.0,Malcolm Wicks Mp,1360.0,1,1360.0
22989.0,Maureen Bourner,1050.0,1,1050.0
22990.0,Maureen Henry,515.0,1,515.0
22991.0,Maureen Henry,725.0,1,725.0
22992.0,Michael Moore,1000.0,1,1000.0
22994.0,Milton Keynes Labour Group,1614.0,1,1614.0
22995.0,Miriam Pleasence,2000.0,1,2000.0
22998.0,Mohammed Sarwar Mp,2384.32,1,2384.32
23001.0,Nasim Khan,1950.0,1,1950.0
23004.0,Newham Labour Group,12600.0,1,12600.0
23005.0,Nigel Doughty,1000000.0,1,1000000.0
23006.0,Norwich Labour Group,1215.16,1,1215.16
23007.0,Nuneaton Labour Group,560.0,1,560.0
23010.0,Paul Blomfield,300.0,1,300.0
23012.0,Peter Carpenter,270.0,1,270.0
23013.0,Plymouth Labour Group,1100.0,1,1100.0
23014.0,Plymouth Labour Group,1100.0,1,1100.0
23015.0,Mr Michael Pryor,17500.0,2,8750.0
23016.0,Qinetiq Ltd - Sponsorship,6000.0,1,6000.0
23017.0,Rebecca Trowler,3700.0,1,3700.0
23018.0,Richard Brindle,22000.0,1,22000.0
23020.0,Rita Krishna,420.54,1,420.54
23022.0,Rob Ridgley,2000.0,1,2000.0
23023.0,Sandwell Labour Group,500.0,1,500.0
23026.0,Selfridges Retail Limited,346000.0,13,26615.384615384617
23027.0,Sheffield Labour Group,2244.0,1,2244.0
23028.0,Simon Franglen,1500.0,1,1500.0
23029.0,Sir Alex Ferguson,6000.0,1,6000.0
23030.0,Sir Ronald Cohen,250000.0,1,250000.0
23031.0,Slough Labour Group,4500.0,1,4500.0
23032.0,Mr Sohan Singh,9010.0,3,3003.3333333333335
23034.0,Southampton Labour Group,1500.0,1,1500.0
23035.0,St Helens Labour Group,2163.41,1,2163.41
23036.0,Stephen Alambritas,1149.99,1,1149.99
23040.0,Swindon Labour Group,1000.0,1,1000.0
23041.0,Sylvia Heard,2000.0,1,2000.0
23043.0,Co-Operative Group Limited,62000.0,3,20666.666666666668
23045.0,Thomas Wright,1500.0,1,1500.0
23091.0,United Wholesale (Scotland) Limited,199336.93,25,7973.477199999999
23093.0,Virendra Sharma,2300.0,1,2300.0
23094.0,Warrington Labour Group,750.0,1,750.0
23095.0,West Midlands Labour Finance And Industry Group,10000.0,1,10000.0
23108.0,Lady Sharel Harel-Cohen,7250.0,1,7250.0
23109.0,Mr Mohammed Sarwar Mp,2768.64,1,2768.64
23110.0,Mr John Stuart Agnew,9187.0,1,9187.0
23111.0,M.A.G. Allaby,1500.0,1,1500.0
23112.0,Ms Rosemary Boothroyd,1000.0,1,1000.0
23114.0,Mrs Phyllis E Cullen,51000.0,1,51000.0
23115.0,Lord William Dartmouth,1500.0,1,1500.0
23116.0,Ms Rose Gerrard,1000.0,1,1000.0
23118.0,Mr Mike Nattrass,1330.0,1,1330.0
23119.0,Lord Malcolm Pearson,1000.0,1,1000.0
23120.0,Mr Andrew Reid,189215.14,23,8226.745217391304
23121.0,Ms Nikki Sinclaire,1000.0,1,1000.0
23122.0,James H Watling,500.0,1,500.0
23123.0,Mr Stuart Wheeler,75000.0,1,75000.0
23124.0,Mr Marcus Wilesmith,1000.0,1,1000.0
23128.0,Mr Stuart Cullimore,351.9,1,351.9
23129.0,Mr Stuart Cullimore,3105.0,1,3105.0
23130.0,Mr Peter H Giles,500.0,1,500.0
23131.0,Mr Peter H Giles,500.0,1,500.0
23132.0,Mr Peter H Giles,500.0,1,500.0
